Start Time,End Time,SUBNETWORK,SUBNETWORK Name,Average UL Signal Strength(dbm),Average DL Signal Strength(dbm),SDCCH Blocking,SDCCH Dropped call total number,Voice DL Quality (RxQual 0 to 3),UL Quality (RxQual 0 to 3),TCH Drop Rate,CSSR(Doc),TCH total traffic number FR(erl),TCH total traffic number HR(erl),Handover success rate(%),Operator
09/15/2019 20:00:00,09/15/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0005,294.0,0.9343,0.9269,0.0118999999999999,0.9921,83.5861,7.0653,0.9973,Mauritel
09/15/2019 20:00:00,09/15/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,87.0,0.957,0.9451,0.0031,0.9963,101.3014,49.5456,0.9959,Mauritel
09/15/2019 20:00:00,09/15/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0002,87.0,0.914,0.9456,0.0087,0.9908,91.4297,9.9133,0.9765,Chinguitel
09/15/2019 20:00:00,09/15/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.001,730.0,0.9058,0.9137,0.0095,0.9915,51.6989,9.9492,0.9908,Chinguitel
09/16/2019 20:00:00,09/16/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0616,1781.0,0.9372,0.9256,0.0162,0.9843,22.6136,0.0,0.99,Mauritel
09/16/2019 20:00:00,09/16/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,68.0,0.9537,0.948,0.0017,0.9952,59.6856,228.7872,0.9909,Mauritel
09/16/2019 20:00:00,09/16/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,77.0,0.918,0.9441,0.0088,0.9941,65.3042,1.3536,0.9587,Chinguitel
09/16/2019 20:00:00,09/16/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0003,717.0,0.9071,0.9106,0.0045,0.9992,39.8772,0.0403,1.0,Chinguitel
09/17/2019 20:00:00,09/17/2019 21:00:00,101.0,NKC BSC2(101),-90.0,-83.0,0.001,251.0,0.9399,0.9278,0.0076,0.9894,11.5394,0.3753,0.9954,Mauritel
09/17/2019 20:00:00,09/17/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0013,103.0,0.9544,0.9493,0.0063,0.9969,65.8242,1.2933,0.9874,Mauritel
09/17/2019 20:00:00,09/17/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0003,103.0,0.9142,0.9474,0.0121,0.9948,56.8444,3.4594,0.9887,Chinguitel
09/17/2019 20:00:00,09/17/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0001,728.0,0.9098,0.9174,0.0066,0.9877,15.4953,0.0,0.9888,Chinguitel
09/18/2019 20:00:00,09/18/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0035,307.0,0.9424,0.9294,0.0014,0.9968,96.7422,288.4233,0.9972,Mauritel
09/18/2019 20:00:00,09/18/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0026,124.0,0.9578,0.9476,0.0229,0.98,85.0358,3.8142,0.9952,Mauritel
09/18/2019 20:00:00,09/18/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,87.0,0.917,0.9447,0.0116,0.9942,89.5606,7.56,0.9606,Chinguitel
09/18/2019 20:00:00,09/18/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0001,626.0,0.909,0.9185,0.0059,0.9959,24.1792,0.0014,0.9892,Chinguitel
09/19/2019 20:00:00,09/19/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0035,276.0,0.9346,0.9322,0.0013,0.9978,61.1728,271.1325,0.9974,Mauritel
09/19/2019 20:00:00,09/19/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0026,128.0,0.9526,0.9492,0.0053,0.991,7.9981,0.0,0.7929,Mauritel
09/19/2019 20:00:00,09/19/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,92.0,0.9171,0.9477,0.0025,0.9987,78.8194,478.3592,0.9924,Chinguitel
09/19/2019 20:00:00,09/19/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0052,1128.0,0.9106,0.9164,0.0022,0.9972,112.3161,6.0269,0.9929,Chinguitel
09/20/2019 20:00:00,09/20/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0008,300.0,0.9367,0.9363,0.0098999999999999,0.9944,40.5969,3.4733,0.9953,Mauritel
09/20/2019 20:00:00,09/20/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0043,193.0,0.9539,0.9451,0.0207,0.9885,59.0169,7.1594,0.9933,Mauritel
09/20/2019 20:00:00,09/20/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0019,114.0,0.918,0.9495,0.0078,0.9948,9.7297,0.0,0.9924,Chinguitel
09/20/2019 20:00:00,09/20/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0002,836.0,0.9057,0.9128,0.0031,0.993,164.5242,3.7589,0.9941,Chinguitel
09/21/2019 20:00:00,09/21/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0026,363.0,0.9397,0.9267,0.0014,0.995,84.4119,20.9158,0.993,Mauritel
09/21/2019 20:00:00,09/21/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,39.0,0.9567,0.9486,0.0171,0.9774,30.5078,10.0306,0.9921,Mauritel
09/21/2019 20:00:00,09/21/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0007,102.0,0.9118,0.9473,0.0223,0.9877,24.3344,0.6794,0.9836,Chinguitel
09/21/2019 20:00:00,09/21/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-83.0,0.0001,618.0,0.9115,0.9183,0.0022,0.9928,40.1758,0.13,0.9945,Chinguitel
09/22/2019 20:00:00,09/22/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0019,328.0,0.944,0.9247,0.0021,0.9955,67.0003,12.0864,0.9812,Mauritel
09/22/2019 20:00:00,09/22/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,59.0,0.9555,0.9446,0.0017,0.9972,66.2267,51.6269,0.9963,Mauritel
09/22/2019 20:00:00,09/22/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0003,94.0,0.9167,0.9437,0.0161,0.9865,54.9183,1.0747,0.9838,Chinguitel
09/22/2019 20:00:00,09/22/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0,650.0,0.907,0.9145,0.0032,1.0,3.4856,0.1642,1.0,Chinguitel
09/23/2019 20:00:00,09/23/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.002,245.0,0.9457,0.9242,0.0019,0.996,124.9228,18.7967,0.9934,Mauritel
09/23/2019 20:00:00,09/23/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0002,70.0,0.9548,0.9468,0.013,0.9918,74.1006,8.7589,0.9878,Mauritel
09/23/2019 20:00:00,09/23/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,76.0,0.9259,0.9502,0.0069999999999999,0.9965,21.1144,0.135,0.9279,Chinguitel
09/23/2019 20:00:00,09/23/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0,586.0,0.9101,0.9178,0.0065,0.9893,78.1461,9.4719,0.9906,Chinguitel
09/24/2019 20:00:00,09/24/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0023,308.0,0.9372,0.9297,0.009,0.9905,4.8269,180.9208,0.9736,Mauritel
09/24/2019 20:00:00,09/24/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,55.0,0.9525,0.9476,0.0008,0.9884,16.0419,0.435,1.0,Mauritel
09/24/2019 20:00:00,09/24/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0639,1077.0,0.9137,0.9446,0.0031,0.9943,39.2039,2.2194,0.9709,Chinguitel
09/24/2019 20:00:00,09/24/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0,601.0,0.9091,0.9193,0.0151,0.9787,9.7242,1.0389,1.0,Chinguitel
09/25/2019 20:00:00,09/25/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0029,341.0,0.9303,0.926,0.0037,0.9932,16.2208,8.275,0.9965,Mauritel
09/25/2019 20:00:00,09/25/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,84.0,0.9568,0.9508,0.0091,0.9774,115.36,63.0406,0.9335,Mauritel
09/25/2019 20:00:00,09/25/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,104.0,0.9163,0.9454,0.0423,0.9905,1.35,0.0011,1.0,Chinguitel
09/25/2019 20:00:00,09/25/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0017,805.0,0.9122,0.9135,0.0009,0.9993,51.1403,0.0031,0.9936,Chinguitel
09/26/2019 20:00:00,09/26/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0028,341.0,0.9434,0.9248,0.0276,0.9841,51.3181,11.8531,0.98,Mauritel
09/26/2019 20:00:00,09/26/2019 21:00:00,102.0,NDB BSC2(102),-85.0,-77.0,0.0003,91.0,0.9481,0.9358,0.0019,0.9975,83.3056,11.9194,0.9952,Mauritel
09/26/2019 20:00:00,09/26/2019 21:00:00,105.0,Kaedi BSC2(105),-87.0,-82.0,0.0001,70.0,0.9168,0.9481,0.0139999999999999,0.9845,53.5736,0.0581,0.986,Chinguitel
09/26/2019 20:00:00,09/26/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0019,687.0,0.9132,0.9161,0.0012,0.9941,21.0503,0.6258,0.9976,Chinguitel
09/27/2019 20:00:00,09/27/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0184,481.0,0.9311,0.9272,0.0014,0.9967,91.8811,0.6364,0.9959,Mauritel
09/27/2019 20:00:00,09/27/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,67.0,0.9545,0.95,0.002,0.9968,30.5328,0.6394,0.9976,Mauritel
09/27/2019 20:00:00,09/27/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0001,79.0,0.9168,0.9496,0.0012,0.9987,68.8797,149.0269,0.9963,Chinguitel
09/27/2019 20:00:00,09/27/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0298,872.0,0.914,0.9163,0.003,0.9948,55.3222,0.0086,0.9914,Chinguitel
09/28/2019 20:00:00,09/28/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0004,300.0,0.93,0.9204,0.0092,0.9909,107.3903,12.5,0.9986,Mauritel
09/28/2019 20:00:00,09/28/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,67.0,0.9445,0.9473,0.0062,0.9948,37.5047,18.0722,0.9943,Mauritel
09/28/2019 20:00:00,09/28/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0001,95.0,0.9084,0.9452,0.0007,0.9972,94.2883,6.3947,0.9895,Chinguitel
09/28/2019 20:00:00,09/28/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-83.0,0.0017,691.0,0.9154,0.9157,0.0064,0.9929,35.9881,12.6392,0.9936,Chinguitel
09/29/2019 20:00:00,09/29/2019 21:00:00,101.0,NKC BSC2(101),-90.0,-83.0,0.007,562.0,0.9448,0.9295,0.0051,0.9964,90.84,51.1781,0.9976,Mauritel
09/29/2019 20:00:00,09/29/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,62.0,0.9517,0.9497,0.0056,0.992,32.2047,0.4236,1.0,Mauritel
09/29/2019 20:00:00,09/29/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0093,159.0,0.9233,0.9469,0.0013,0.9995,72.06,5.5208,0.991,Chinguitel
09/29/2019 20:00:00,09/29/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0008,654.0,0.9147,0.918,0.0109,0.9877,69.5881,0.0,0.9968,Chinguitel
09/30/2019 20:00:00,09/30/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0002,291.0,0.9407,0.9278,0.0106,0.9913,94.4581,4.1228,0.9551,Mauritel
09/30/2019 20:00:00,09/30/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0008,91.0,0.9523,0.9507,0.0104,0.9602,3.645,39.2394,0.9823,Mauritel
09/30/2019 20:00:00,09/30/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,97.0,0.9115,0.9469,0.0015,0.9969,105.3092,22.685,0.9949,Chinguitel
09/30/2019 20:00:00,09/30/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0002,560.0,0.9113,0.9216,0.0005,0.9989,23.6839,29.4475,0.9966,Chinguitel
10/01/2019 20:00:00,10/01/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-82.0,0.0005,307.0,0.9303,0.9291,0.0024,0.9974,14.0939,0.9897,0.9976,Mauritel
10/01/2019 20:00:00,10/01/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0011,155.0,0.9505,0.9484,0.0006,0.9998,30.3394,0.0,0.9974,Mauritel
10/01/2019 20:00:00,10/01/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,92.0,0.9132,0.9489,0.0059,0.9947,110.6111,121.0261,0.953,Chinguitel
10/01/2019 20:00:00,10/01/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0164,1673.0,0.9185,0.921,0.0069,0.9974,72.5453,16.7739,0.9873,Chinguitel
10/02/2019 20:00:00,10/02/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0071,207.0,0.9472,0.9339,0.0085,0.9805,30.1469,25.6789,0.9942,Mauritel
10/02/2019 20:00:00,10/02/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0061,90.0,0.959,0.9489,0.0056999999999999,0.9948,77.9825,6.9767,0.9637,Mauritel
10/02/2019 20:00:00,10/02/2019 21:00:00,105.0,Kaedi BSC2(105),-87.0,-83.0,0.004,179.0,0.912,0.9434,0.0021,0.9978,153.0442,21.0161,0.9935,Chinguitel
10/02/2019 20:00:00,10/02/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0026,566.0,0.9115,0.9151,0.006,0.9953,111.8733,12.7603,0.9961,Chinguitel
10/03/2019 20:00:00,10/03/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0035,352.0,0.9401,0.9201,0.0027,0.9978,6.3808,196.4122,0.989,Mauritel
10/03/2019 20:00:00,10/03/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0001,80.0,0.9572,0.9416,0.01,0.9847,42.6,26.3242,0.9949,Mauritel
10/03/2019 20:00:00,10/03/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0603,662.0,0.9147,0.9499,0.0054,0.9948,65.7678,119.1261,0.9947,Chinguitel
10/03/2019 20:00:00,10/03/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0094,702.0,0.9104,0.9162,0.0014,0.9984,152.0481,108.2814,0.9967,Chinguitel
10/04/2019 20:00:00,10/04/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0004,280.0,0.9363,0.9297,0.0016,0.9993,161.1789,76.3981,0.9888,Mauritel
10/04/2019 20:00:00,10/04/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,68.0,0.956,0.9445,0.0451,0.9793,20.9486,0.1828,1.0,Mauritel
10/04/2019 20:00:00,10/04/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.016,252.0,0.9244,0.9503,0.0081,0.9916,64.5058,4.3908,0.9421,Chinguitel
10/04/2019 20:00:00,10/04/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0042,562.0,0.9092,0.915,0.0012,0.997,116.7142,18.5381,0.9845,Chinguitel
10/05/2019 20:00:00,10/05/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0026,281.0,0.9369,0.9171,0.0076,0.9894,145.3603,22.4692,0.9988,Mauritel
10/05/2019 20:00:00,10/05/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,76.0,0.9536,0.947,0.0147,0.9956,12.8567,0.0356,0.8341,Mauritel
10/05/2019 20:00:00,10/05/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,92.0,0.9093,0.9473,0.0123,0.9875,42.5506,37.8714,0.9932,Chinguitel
10/05/2019 20:00:00,10/05/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0033,676.0,0.91,0.9153,0.0033,0.996,66.4533,109.5781,0.9943,Chinguitel
10/06/2019 20:00:00,10/06/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0003,268.0,0.9375,0.9367,0.0125,0.9802,46.6403,0.4831,0.9894,Mauritel
10/06/2019 20:00:00,10/06/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0003,61.0,0.9495,0.9508,0.0098999999999999,0.9922,133.7047,18.5156,0.6908,Mauritel
10/06/2019 20:00:00,10/06/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.002,86.0,0.9131,0.9487,0.0018,0.996,89.0808,117.5706,0.9933,Chinguitel
10/06/2019 20:00:00,10/06/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0254,614.0,0.9222,0.933,0.0029,0.9981,62.7103,11.6694,0.9972,Chinguitel
10/07/2019 20:00:00,10/07/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0104,290.0,0.938,0.9261,0.0008,0.9989,91.3336,2.2653,0.9976,Mauritel
10/07/2019 20:00:00,10/07/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0057,166.0,0.9562,0.9498,0.0067,0.9963,33.3167,0.2675,0.9959,Mauritel
10/07/2019 20:00:00,10/07/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0205,127.0,0.9209,0.9481,0.0089,0.9919,43.2764,1.1436,0.9857,Chinguitel
10/07/2019 20:00:00,10/07/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0038,544.0,0.9148,0.923,0.0043,0.9937,72.8789,17.7158,0.9953,Chinguitel
10/08/2019 20:00:00,10/08/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0016,193.0,0.9441,0.9274,0.0008,0.9994,43.1092,1.8911,0.9972,Mauritel
10/08/2019 20:00:00,10/08/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,76.0,0.9496,0.9421,0.0074,0.9951,52.0481,1.4606,0.9873,Mauritel
10/08/2019 20:00:00,10/08/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0045,100.0,0.9225,0.9499,0.0062,0.998,63.0069,15.6322,0.997,Chinguitel
10/08/2019 20:00:00,10/08/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0055,706.0,0.9144,0.9213,0.0009,0.9995,22.4292,2.2769,0.9967,Chinguitel
10/09/2019 20:00:00,10/09/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-82.0,0.0005,255.0,0.9378,0.9255,0.0085,0.9959,88.3006,4.3247,0.9908,Mauritel
10/09/2019 20:00:00,10/09/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-74.0,0.0,50.0,0.9497,0.9407,0.0005,0.9981,41.1125,8.7419,0.9979,Mauritel
10/09/2019 20:00:00,10/09/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,88.0,0.9142,0.95,0.0029,0.986,56.9119,34.4767,0.9961,Chinguitel
10/09/2019 20:00:00,10/09/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0038,593.0,0.9095,0.9212,0.0009,0.9984,21.9333,9.5181,0.9965,Chinguitel
10/10/2019 20:00:00,10/10/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.002,285.0,0.9358,0.9314,0.0012,0.9966,26.0322,2.6789,0.9938,Mauritel
10/10/2019 20:00:00,10/10/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,60.0,0.9552,0.9446,0.0179,0.9727,71.9,7.6667,0.9988,Mauritel
10/10/2019 20:00:00,10/10/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0001,82.0,0.9171,0.9526,0.0081,0.9931,11.1619,45.6308,0.9972,Chinguitel
10/10/2019 20:00:00,10/10/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0021,552.0,0.9141,0.9198,0.003,0.9986,56.0353,366.5586,0.9941,Chinguitel
10/11/2019 20:00:00,10/11/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0819,1200.0,0.9408,0.9333,0.0028,0.9967,58.9683,38.1658,0.9804,Mauritel
10/11/2019 20:00:00,10/11/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,65.0,0.955,0.9452,0.0009,0.9937,159.2661,84.1086,0.9986,Mauritel
10/11/2019 20:00:00,10/11/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0003,72.0,0.9228,0.9542,0.001,0.9982,144.9128,0.42,0.9966,Chinguitel
10/11/2019 20:00:00,10/11/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0048,547.0,0.9163,0.9226,0.0068,0.9821,95.2075,22.1081,0.9992,Chinguitel
10/12/2019 20:00:00,10/12/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0519,972.0,0.9344,0.9331,0.0081999999999999,0.991,111.5192,28.7333,0.9931,Mauritel
10/12/2019 20:00:00,10/12/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,66.0,0.9561,0.9482,0.0029,0.9955,22.1769,1.5867,0.9978,Mauritel
10/12/2019 20:00:00,10/12/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0004,71.0,0.922,0.9569,0.011,0.976,20.0514,1.7272,0.9485,Chinguitel
10/12/2019 20:00:00,10/12/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0038,558.0,0.9122,0.9178,0.0106,0.9903,36.9719,2.4958,0.9921,Chinguitel
10/13/2019 20:00:00,10/13/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0003,195.0,0.9386,0.9267,0.0009,0.9994,56.9256,9.5294,0.9951,Mauritel
10/13/2019 20:00:00,10/13/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0006,60.0,0.9558,0.9478,0.0051,0.9914,102.1258,3.5367,0.9869,Mauritel
10/13/2019 20:00:00,10/13/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,78.0,0.9206,0.9502,0.0086,0.9877,83.9286,135.1525,0.986,Chinguitel
10/13/2019 20:00:00,10/13/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0025,538.0,0.9199,0.9209,0.0217,0.9709,62.3247,12.1264,0.9991,Chinguitel
10/14/2019 20:00:00,10/14/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0006,206.0,0.9398,0.9342,0.0192999999999999,0.9597,18.9153,0.2397,1.0,Mauritel
10/14/2019 20:00:00,10/14/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0001,101.0,0.9553,0.9482,0.0,0.9992,25.7481,1.0192,0.9964,Mauritel
10/14/2019 20:00:00,10/14/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,84.0,0.919,0.9566,0.0022,0.9972,98.9825,4.2103,0.9886,Chinguitel
10/14/2019 20:00:00,10/14/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0196,565.0,0.9158,0.925,0.0009,0.999,43.0833,5.8447,0.9778,Chinguitel
10/15/2019 20:00:00,10/15/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.001,171.0,0.9403,0.9376,0.0317,0.9832,20.6142,0.3044,0.9186,Mauritel
10/15/2019 20:00:00,10/15/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,48.0,0.957,0.9505,0.0021,0.9837,18.0361,5.1331,0.9995,Mauritel
10/15/2019 20:00:00,10/15/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0001,74.0,0.9276,0.9543,0.0005,0.9971,84.6311,0.175,0.9984,Chinguitel
10/15/2019 20:00:00,10/15/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.013,625.0,0.913,0.9219,0.0074,0.9969,3.2433,264.2447,0.9897,Chinguitel
10/16/2019 20:00:00,10/16/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0806,1515.0,0.9361,0.9378,0.0083,0.9939,94.3314,15.0186,0.994,Mauritel
10/16/2019 20:00:00,10/16/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,49.0,0.9567,0.9532,0.012,0.9833,137.4389,95.5006,0.9871,Mauritel
10/16/2019 20:00:00,10/16/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,71.0,0.9157,0.9548,0.0056999999999999,0.9926,28.0122,0.0408,0.9988,Chinguitel
10/16/2019 20:00:00,10/16/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0044,503.0,0.9192,0.9218,0.0212,0.982,27.4833,1.3669,0.9798,Chinguitel
10/17/2019 20:00:00,10/17/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0103,309.0,0.94,0.9395,0.0052,0.9884,31.4817,3.5528,0.988,Mauritel
10/17/2019 20:00:00,10/17/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0016,66.0,0.9602,0.9453,0.0006,0.9996,89.8294,19.4797,0.9973,Mauritel
10/17/2019 20:00:00,10/17/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,73.0,0.9201,0.95,0.0056999999999999,0.9906,50.5472,0.0,0.9973,Chinguitel
10/17/2019 20:00:00,10/17/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0042,523.0,0.9174,0.9257,0.0025,0.9966,46.1314,0.0597,0.9988,Chinguitel
10/18/2019 20:00:00,10/18/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0017,220.0,0.9345,0.9351,0.0098999999999999,0.9964,21.0483,1.1322,0.9684,Mauritel
10/18/2019 20:00:00,10/18/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,53.0,0.9566,0.9466,0.0043,0.9921,12.9342,0.2503,0.9916,Mauritel
10/18/2019 20:00:00,10/18/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,89.0,0.9234,0.9503,0.0005,0.9992,32.2456,4.4461,0.9971,Chinguitel
